Brand;Vehicle;Motorisation;Fuel;Start;End;Battery_AGM;Battery_EFB;Battery_Conventional
FORD;(FA_ _);2.4 TDCi;Diesel;01/01/2000;01/08/2014;;FL752;N/A
FORD;(FA_ _);2.4 TDE;Diesel;01/01/2000;01/08/2014;;FL752;N/A
FORD;TRANSIT CONNECT (P65_, P70_, P80_);1.8 DI;Diesel;01/06/2002;01/12/2013;;FL652;N/A
FORD;TRANSIT CONNECT (P65_, P70_, P80_);1.8 TDCi;Diesel;01/06/2002;01/12/2013;;FL652;N/A
HONDA;CIVIC VIII Hatchback (FN, FK);2.2 CTDi;Diesel;01/09/2005;;;F32;N/A
HONDA;CR-V III (RE_);2.2 i-CTDi 4WD;Diesel;01/01/2007;;;F32;N/A
HONDA;CR-V III (RE_);2.2 i-DTEC 4WD;Diesel;01/01/2007;;;F32;N/A
HONDA;JAZZ III (GE_, GG_, GP_, ZA_) | FIT 1.2;1.3 i;Petrole;01/07/2008;;;;N/A
HYUNDAI;GETZ (TB);1.5 CRDi;Diesel;01/03/2003;01/06/2009;;;N/A
HYUNDAI;GETZ (TB) 1.1;1.3 i;Petrole;01/09/2002;01/06/2009;;F30;N/A
HYUNDAI;i10 (PA) 1.0;1.2;Petrole;01/01/2008;01/12/2013;;;N/A
HYUNDAI;i20 (GB;IB) 1.2;Petrole;01/11/2014;;F42;;N/A
HYUNDAI;i30 (GD);1.6 CRDI;Diesel;01/12/2011;01/12/2016;;;N/A
HYUNDAI;ix35 (LM, EL, ELH) | TUCSON;1.7 CRDi;Diesel;01/11/2010;;;;N/A
HYUNDAI;ix35 (LM, EL, ELH) | TUCSON;2.0 CRDi 4WD;Diesel;01/01/2010;;;FL955;N/A
HYUNDAI;MATRIX (FC);1.5 CRDi;Diesel;01/10/2001;01/08/2010;;;N/A
HYUNDAI;MATRIX (FC);1.5 CRDi VGT;Diesel;01/10/2001;01/08/2010;;;N/A
HYUNDAI;SANTA FÉ I (SM);2.0 CRDi;Diesel;01/08/2001;01/03/2006;;FL954;N/A
HYUNDAI;SANTA FÉ I (SM);2.0 CRDi 4x4;Diesel;01/08/2001;01/03/2006;;FL954;N/A
HYUNDAI;SANTA FÉ II (CM);2.2 CRDi;Diesel;01/03/2006;01/12/2009;;FL954;N/A
HYUNDAI;SANTA FÉ II (CM);2.2 CRDi 4x4;Diesel;01/03/2006;01/12/2009;;FL954;N/A
HYUNDAI;SANTA FÉ II (CM);2.2 CRDi GLS 4x4;Diesel;01/03/2006;01/12/2009;;FL954;N/A
HYUNDAI;TUCSON (JM);2 Drive;Diesel;01/08/2004;01/03/2010;;FL954;N/A
HYUNDAI;TUCSON (JM);0 Drive;Diesel;01/08/2004;01/03/2010;;FL954;N/A
HYUNDAI;TUCSON (TL, TLE);1.7 CRDi;Diesel;01/06/2015;;;;N/A
IVECO;DAILY III Box Body / Estate 29 L 12 V;35 S 9 V;Diesel;01/05/1999;01/07/2007;;FL1000;N/A
IVECO;DAILY III Box Body / Estate 29 L 12 V;35 C 9 V;Diesel;01/05/1999;01/07/2007;;FL1000;N/A
IVECO;DAILY III Box Body / Estate 29 L 12 V;35 C 12 V;Diesel;01/05/1999;01/07/2007;;FL1000;N/A
IVECO;DAILY III Box Body / Estate 29 L 12 V;35 S 12 V;Diesel;01/05/1999;01/07/2007;;FL1000;N/A
IVECO;DAILY III Box Body / Estate 29 L 12 V;35 S 11 V;Diesel;01/05/1999;01/07/2007;;FL1000;N/A
IVECO;DAILY III Box Body / Estate 29 L 12 V;35 C 11 V;Diesel;01/05/1999;01/07/2007;;FL1000;N/A
IVECO;DAILY III Box Body / Estate 29 L 12 V;35 S 13 V;Diesel;01/05/1999;01/07/2007;;FL1000;N/A
IVECO;DAILY III Box Body / Estate 29 L 12 V;35 C 13 V;Diesel;01/05/1999;01/07/2007;;FL1000;N/A
IVECO;DAILY III Box Body / Estate 29 L 12 V;35 S 15 V;Diesel;01/05/1999;01/07/2007;;FL1000;N/A
IVECO;DAILY III Box Body / Estate 29 L 12 V;35 C 15V;Diesel;01/05/1999;01/07/2007;;FL1000;N/A
IVECO;DAILY III Platform/Chassis 29 L 12;35 C 10 V;Diesel;01/05/1999;01/04/2006;;FL1000;N/A
IVECO;DAILY III Platform/Chassis 29 L 12;35 S 10 V;Diesel;01/05/1999;01/04/2006;;FL1000;N/A
IVECO;DAILY III Platform/Chassis 29 L 12;35 C 12;Diesel;01/05/1999;01/04/2006;;FL1000;N/A
IVECO;DAILY III Platform/Chassis 29 L 12;35 S 12;Diesel;01/05/1999;01/04/2006;;FL1000;N/A
IVECO;DAILY III Platform/Chassis 29 L 12;35 S 11;Diesel;01/05/1999;01/04/2006;;FL1000;N/A
IVECO;DAILY III Platform/Chassis 29 L 12;35 C 11;Diesel;01/05/1999;01/04/2006;;FL1000;N/A
IVECO;DAILY III Platform/Chassis 29 L 12;35 S 13;Diesel;01/05/1999;01/04/2006;;FL1000;N/A
IVECO;DAILY III Platform/Chassis 29 L 12;35 S 9;Diesel;01/05/1999;01/04/2006;;FL1000;N/A
IVECO;DAILY III Platform/Chassis 29 L 12;35 C 9;Diesel;01/05/1999;01/04/2006;;FL1000;N/A
IVECO;DAILY III Platform/Chassis 29 L 12;50 C 11;Diesel;01/05/1999;01/04/2006;;FL1000;N/A
JEEP;RENEGADE Closed Off-Road Vehicle (BU,B1);1.6 CRD;Diesel;01/07/2014;;;;N/A
KIA;CEE'D SW (ED);1 115;Diesel;01/09/2007;01/12/2012;;F32;N/A
KIA;CEE'D SW (ED);6 115;Diesel;01/09/2007;01/12/2012;;F32;N/A
KIA;CEE'D SW (ED);90 115;Diesel;01/09/2007;01/12/2012;;F32;N/A
KIA;CEE'D SW (ED);115 115;Diesel;01/09/2007;01/12/2012;;F32;N/A
KIA;PICANTO (JA) 1.0;1.2;Petrole;01/03/2017;;;;N/A
KIA;PICANTO (SA);1.0;Petrole;01/04/2004;;;;N/A
KIA;PICANTO (TA) 1.0;1.2;Petrole;01/05/2011;;;;N/A
KIA;RIO III (UB) SORENTO I;1.2 CVVT;Petrole;01/11/2014;;;F31;N/A
KIA;(JC) SPORTAGE (QL;2.5 CRDi;Diesel;01/08/2002;;;;N/A
KIA;QLE) SPORTAGE (SL);1.7 CRDi;Diesel;01/09/2015;;;;N/A
KIA;QLE) SPORTAGE (SL);2.0 CRDi;Diesel;01/09/2015;;;;N/A
KIA;VENGA (YN);1.7 CRDi;Diesel;01/12/2010;;;;N/A
KIA;VENGA (YN);1.4 CRDi 90;Diesel;01/02/2010;;;F32;N/A
KIA;VENGA (YN);1.6 CRDi 115;Diesel;01/02/2010;;;F32;N/A
LANCIA;YPSILON (312_);0.9 TwinAir;Petrole;01/05/2011;;;F31;N/A
LANCIA;YPSILON (312_);1.2;Petrole;01/05/2011;;;F31;N/A
LAND ROVER;FREELANDER (L314);2.0 DI 4x4;Diesel;01/02/1998;01/10/2006;;;N/A
LAND ROVER;FREELANDER (L314);2.0 Td4 4x4;Diesel;01/02/1998;01/10/2006;;;N/A
LAND ROVER;RANGE ROVER EVOQUE (L538);2 4x4;Diesel;01/06/2015;;F42;FL752;N/A
LAND ROVER;RANGE ROVER EVOQUE (L538);0 4x4;Diesel;01/06/2015;;F42;FL752;N/A
LAND ROVER;RANGE ROVER EVOQUE (L538);4 4x4;Diesel;01/06/2015;;F42;FL752;N/A
LAND ROVER;RANGE ROVER EVOQUE (L538);4 4x4;Diesel;01/06/2015;;F42;FL752;N/A
MERCEDES-BENZ;A-CLASS (W168) A 160 CDI;A 170 CDI;Diesel;01/07/1998;01/08/2004;F41;;N/A
MERCEDES-BENZ;A-CLASS (W168) A 140;A 160;Petrole;01/07/1997;01/08/2004;F40;;N/A
MERCEDES-BENZ;A-CLASS (W168) A 140;A 190;Petrole;01/07/1997;01/08/2004;F40;;N/A
MERCEDES-BENZ;A-CLASS (W169) A 160 CDI;A 180 CDI;Diesel;01/09/2004;01/06/2012;F41;;N/A
MERCEDES-BENZ;A-CLASS (W169) A 160 CDI;A 200 CDI;Diesel;01/09/2004;01/06/2012;F41;;N/A
MERCEDES-BENZ;A-CLASS (W169) A 150;A170;Petrole;01/09/2004;01/06/2012;F40;;N/A
MERCEDES-BENZ;A-CLASS (W169) A 150;A200;Petrole;01/09/2004;01/06/2012;F40;;N/A
MERCEDES-BENZ;A-CLASS (W176) A 180 CDI;200 D;Diesel;01/06/2012;;;;N/A
MERCEDES-BENZ;A-CLASS (W176) A 180 CDI;A220 D;Diesel;01/06/2012;;;;N/A
MERCEDES-BENZ;B-CLASS (W245) B 180 CDI;B 200 CDI;Diesel;01/03/2005;01/11/2011;F41;;N/A
MERCEDES-BENZ;B-CLASS (W246;242 d;Diesel;01/11/2011;;F41;;N/A
MERCEDES-BENZ;B-CLASS (W246;160 d;Diesel;01/11/2011;;F41;;N/A
MERCEDES-BENZ;B-CLASS (W246;B 180 CDI;Diesel;01/11/2011;;F41;;N/A
MERCEDES-BENZ;B-CLASS (W246;B 200 CDI;Diesel;01/11/2011;;F41;;N/A
MERCEDES-BENZ;B-CLASS (W246;d;Diesel;01/11/2011;;F41;;N/A
MERCEDES-BENZ;B-CLASS (W246;d 4-matic;Diesel;01/11/2011;;F41;;N/A
MERCEDES-BENZ;B-CLASS (W246;220 d;Diesel;01/11/2011;;F41;;N/A
MERCEDES-BENZ;CABRIOLET (A124);300 CE-24 (124.061);Petrole;01/04/1992;01/06/1993;F41;;N/A
MERCEDES-BENZ;C-CLASS (W202) C 200 CDI;C 220 CDI;Diesel;01/05/1993;01/05/2000;F41;;N/A
MERCEDES-BENZ;C-CLASS (W202) C 200 CDI;C 220 D;Diesel;01/05/1993;01/05/2000;F41;;N/A
MERCEDES-BENZ;C-CLASS (W202) C 200 CDI;C 250 D;Diesel;01/05/1993;01/05/2000;F41;;N/A
MERCEDES-BENZ;C-CLASS (W202) C 200 CDI;C 250 Turbo-D;Diesel;01/05/1993;01/05/2000;F41;;N/A
MERCEDES-BENZ;C-CLASS (W203) C 200 CDI;C 220 CDI;Diesel;01/09/2000;01/06/2003;;;N/A
MERCEDES-BENZ;C-CLASS (W203) C 200 CDI;C 320 CDI;Diesel;01/09/2000;01/06/2003;;;N/A
MERCEDES-BENZ;C-CLASS (W204) C 200 CDI;C 220;Diesel;01/01/2007;01/12/2009;F41;;N/A
MERCEDES-BENZ;C-CLASS (W204) C 180 CDI;C 200 CDI;Diesel;01/01/2011;01/01/2014;;;N/A
MERCEDES-BENZ;C-CLASS (W204) C 180 CDI;C 250 CDI;Diesel;01/01/2011;01/01/2014;;;N/A
MERCEDES-BENZ;C-CLASS (W204) C 180 CDI;C 320 CDI;Diesel;01/01/2011;01/01/2014;;;N/A
MERCEDES-BENZ;C-CLASS (W205) C 200 d;220 d;Diesel;01/02/2014;01/05/2018;;;N/A
MERCEDES-BENZ;C-CLASS (W205) C 200 d;C250 BlueTEC;Diesel;01/02/2014;01/05/2018;;;N/A
MERCEDES-BENZ;C-CLASS (W205) C 200 d;d;Diesel;01/02/2014;01/05/2018;;;N/A
MERCEDES-BENZ;C-CLASS (W205) C 200 d;d 4-matic;Diesel;01/02/2014;01/05/2018;;;N/A
MERCEDES-BENZ;C-CLASS Coupe C 200 CDI;C220 CDI;Diesel;01/03/2001;01/05/2008;F41;;N/A
MERCEDES-BENZ;(CL203) CLK (C209) 220 CDI;270 CDI;Diesel;01/10/2002;01/05/2009;F42;;N/A
MERCEDES-BENZ;(CL203) CLK (C209) 220 CDI;320 CDI;Diesel;01/10/2002;01/05/2009;F42;;N/A
MERCEDES-BENZ;D;E 300 Turbo-D;Diesel;01/03/1996;01/03/2002;F41;;N/A
MERCEDES-BENZ;D;E320 CDI;Diesel;01/03/1996;01/03/2002;F41;;N/A
MERCEDES-BENZ;E-CLASS (W211) E 220 CDI;E 280 CDI;Diesel;01/11/2002;01/12/2008;F43;;N/A
MERCEDES-BENZ;E-CLASS (W211) E 220 CDI;E 320 CDI;Diesel;01/11/2002;01/12/2008;F43;;N/A
MERCEDES-BENZ;E-CLASS (W212) E 200 CDI / BlueTEC;220 BlueTEC;Diesel;01/01/2009;;F43;;N/A
MERCEDES-BENZ;E-CLASS (W212) E 200 CDI / BlueTEC;250 BlueTEC;Diesel;01/01/2009;;F43;;N/A
MERCEDES-BENZ;E-CLASS (W212) E 200 CDI / BlueTEC;E 350 CDI;Diesel;01/01/2009;;F43;;N/A
MERCEDES-BENZ;GLA-CLASS (X156) GLA 200 CDI / d / 4-matic;220 d;Diesel;01/12/2013;;F42;;N/A
MERCEDES-BENZ;GLC (X253) 220 d 4-matic;250 d 4-matic;Diesel;01/06/2015;01/04/2019;F42;;N/A
MERCEDES-BENZ;M-CLASS (W163) ML 270 CDI;ML 400 CDI;Diesel;01/12/1999;01/06/2005;F43;;N/A
MERCEDES-BENZ;M-CLASS ML 280 / 300 /320 /;350 CDI 4-matic;Diesel;01/07/2005;01/12/2011;F43;;N/A
MERCEDES-BENZ;(W164) M- ML;250 CDI;Diesel;01/06/2011;01/12/2015;F43;;N/A
MERCEDES-BENZ;(W164) M- ML;BlueTEC 4-matic;Diesel;01/06/2011;01/12/2015;F43;;N/A
MERCEDES-BENZ;SPRINTER 3;5-t Box (906) 313 CDI;Diesel;01/06/2006;;;;N/A
MERCEDES-BENZ;SPRINTER 3;314 CDI;Diesel;01/06/2006;;;;N/A
MERCEDES-BENZ;SPRINTER 3;316 CDI;Diesel;01/06/2006;;;;N/A
MERCEDES-BENZ;SPRINTER 4;6-t Box (906) 413 CDI;Diesel;01/06/2006;;;;N/A
MERCEDES-BENZ;SPRINTER 4;414 CDI;Diesel;01/06/2006;;;;N/A
MERCEDES-BENZ;VITO / MIXTO Box (W639) 109 / 111 /;115 CDI;Diesel;01/09/2003;;F42;FL752;N/A
MERCEDES-BENZ;VITO / MIXTO Box (W639) 110 / 113 / 116 /;122 CDI;Diesel;01/09/2010;;F42;;N/A
MERCEDES-BENZ;VITO Box (638) 108 CDI 2.2;108 D 2.3;Diesel;01/03/1997;01/07/2003;F42;;N/A
MERCEDES-BENZ;VITO Box (638) 108 CDI 2.2;110 CDI 2.2;Diesel;01/03/1997;01/07/2003;F42;;N/A
MERCEDES-BENZ;VITO Box (638) 108 CDI 2.2;110 D 2.3;Diesel;01/03/1997;01/07/2003;F42;;N/A
MERCEDES-BENZ;VITO Box (638) 108 CDI 2.2;112 CDI 2.2;Diesel;01/03/1997;01/07/2003;F42;;N/A
MERCEDES-BENZ;VITO Bus (W639);109 CDI;Diesel;01/09/2003;;F42;;N/A
MERCEDES-BENZ;VITO Bus (W639);110 CDI;Diesel;01/09/2003;;F42;;N/A
MERCEDES-BENZ;VITO Bus (W639);111 CDI;Diesel;01/09/2003;;F42;;N/A
MERCEDES-BENZ;VITO Bus (W639);113 CDI;Diesel;01/09/2003;;F42;;N/A
MERCEDES-BENZ;VITO Bus (W639);115 CDI;Diesel;01/09/2003;;F42;;N/A
MERCEDES-BENZ;VITO Bus (W639);116 CDI;Diesel;01/09/2003;;F42;;N/A
MINI;MINI (F55) Cooper;One;Petrole;01/09/2013;;F41;;N/A
MINI;MINI (F56) Cooper / S;John Cooper Works;Petrole;01/12/2013;;F41;;N/A
MINI;MINI (F56) Cooper / S;One;Petrole;01/12/2013;;F41;;N/A
MINI;MINI (R50;53 S;Petrole;01/06/2001;01/09/2006;;;N/A
MINI;MINI (R50;One;Petrole;01/06/2001;01/09/2006;;;N/A
MINI;MINI (R56) Cooper / S;One;Petrole;01/10/2006;01/11/2013;F41;;N/A
MINI;MINI (R56) Cooper D;One D;Diesel;01/11/2006;01/11/2013;F41;;N/A
MINI;MINI COUNTRYMAN (R60) Cooper D / ALL4;One D;Diesel;01/08/2010;01/10/2016;F41;;N/A
MINI;MINI COUNTRYMAN (R60) Cooper / S / S ALL4;One;Petrole;01/08/2010;01/10/2016;F41;;N/A
MITSUBISHI;L 200 / TRITON (KA_T, KB_T) | HUNTER;2 4WD;Diesel;01/11/2005;01/12/2015;;FL954;N/A
MITSUBISHI;L 200 / TRITON (KA_T, KB_T) | HUNTER;5 4WD;Diesel;01/11/2005;01/12/2015;;FL954;N/A
MITSUBISHI;L 200 / TRITON (KA_T, KB_T) | HUNTER;4 4WD;Diesel;01/11/2005;01/12/2015;;FL954;N/A
NISSAN;JUKE (F15);1.5 dCi;Diesel;01/06/2010;;;;F4
NISSAN;JUKE (F15);1 4x4;Petrole;01/06/2010;;;FL605;N/A
NISSAN;JUKE (F15);6 4x4;Petrole;01/06/2010;;;FL605;N/A
NISSAN;JUKE (F15);4 4x4;Petrole;01/06/2010;;;FL605;N/A
NISSAN;JUKE (F15);4 4x4;Petrole;01/06/2010;;;FL605;N/A
NISSAN;JUKE (F15);1.2 DIG-T;Petrole;01/05/2014;;F41;;N/A
NISSAN;MICRA II (K11);1 16V;Petrole;01/08/1992;01/02/2003;;;N/A
NISSAN;MICRA II (K11);0 16V;Petrole;01/08/1992;01/02/2003;;;N/A
NISSAN;MICRA II (K11);1 16V;Petrole;01/08/1992;01/02/2003;;;N/A
NISSAN;MICRA II (K11);3 16V;Petrole;01/08/1992;01/02/2003;;;N/A
NISSAN;MICRA II (K11);1 16V;Petrole;01/08/1992;01/02/2003;;;N/A
NISSAN;MICRA II (K11);4 16V;Petrole;01/08/1992;01/02/2003;;;N/A
NISSAN;MICRA II (K11);16 16V;Petrole;01/08/1992;01/02/2003;;;N/A
NISSAN;MICRA IV (K13_);2.1;Petrole;01/05/2010;;;;N/A
NISSAN;MICRA V (K14);0.9 IG-T;Petrole;01/12/2016;;;F32;N/A
NISSAN;NOTE (E11;NE11) 1.4;Petrole;01/03/2006;01/06/2012;;;N/A
NISSAN;NOTE (E11;1.6;Petrole;01/03/2006;01/06/2012;;;N/A
NISSAN;NOTE (E12);1.5 dCi;Diesel;01/06/2013;;;F31;N/A
NISSAN;NP300 NAVARA (D40);2.5 dCi 4WD;Diesel;01/10/2006;;;F32;N/A
NISSAN;PATHFINDER III (R51) e-NV;2 4WD;Diesel;01/01/2005;;;F32;N/A
NISSAN;PATHFINDER III (R51) e-NV;5 4WD;Diesel;01/01/2005;;;F32;N/A
NISSAN;PATHFINDER III (R51) e-NV;4 4WD;Diesel;01/01/2005;;;F32;N/A
NISSAN;PRIMERA Hatchback (P11);1.6 16V;Petrole;01/09/1996;01/07/2002;;F31;N/A
NISSAN;QASHQAI / QASHQAI +2 I (J10, NJ10, JJ10E);1.5 dCi;Diesel;01/02/2007;01/12/2013;;F32;N/A
NISSAN;QASHQAI / QASHQAI +2 I (J10, NJ10, JJ10E);1 Drive;Diesel;01/02/2007;01/12/2013;;F32;N/A
NISSAN;QASHQAI / QASHQAI +2 I (J10, NJ10, JJ10E);6 Drive;Diesel;01/02/2007;01/12/2013;;F32;N/A
NISSAN;QASHQAI / QASHQAI +2 I (J10, NJ10, JJ10E);2 Drive;Diesel;01/02/2007;01/12/2013;;F32;N/A
NISSAN;QASHQAI / QASHQAI +2 I (J10, NJ10, JJ10E);0 Drive;Diesel;01/02/2007;01/12/2013;;F32;N/A
NISSAN;QASHQAI II Closed Off- Road Vehicle (J11, J11_);1.5 dCi;Diesel;01/11/2013;;;F32;N/A
NISSAN;QASHQAI II Closed Off- Road Vehicle (J11, J11_);1.6 dCi;Diesel;01/11/2013;;;F32;N/A
NISSAN;QASHQAI II Closed Off- Road Vehicle (J11, J11_);ALL MODE 4x4-i;Diesel;01/11/2013;;;F32;N/A
NISSAN;QASHQAI II Closed Off-Road Vehicle (J11, J11_);1.2 DIG-T;Petrole;01/11/2013;;;F32;N/A
NISSAN;QASHQAI II Closed Off-Road Vehicle (J11, J11_);1.6 DIG-T;Petrole;01/11/2013;;;F32;N/A
NISSAN;TERRANO II (R20);2.7 TD 4WD;Diesel;01/02/1993;01/09/2007;;FL955;N/A
NISSAN;TERRANO II (R20);3.0 Di 4WD;Diesel;01/02/1993;01/09/2007;;FL955;N/A
NISSAN;X-TRAIL (T30);2.2 dCi 4x4;Diesel;01/06/2001;01/12/2008;;;N/A
NISSAN;X-TRAIL (T30);2.2 Di 4x4;Diesel;01/06/2001;01/12/2008;;;N/A
NISSAN;X-TRAIL (T32_);2.0  1.6 dCi;Diesel;01/04/2014;;F41;;N/A
NISSAN;X-TRAIL (T32_);1.6 dCi ALL MODE 4x4-i;Diesel;01/04/2014;;F41;;N/A
OPEL;AGILA (A) (H00);1.0 12V;Petrole;01/09/2000;01/12/2007;;;N/A
OPEL;AGILA (A) (H00);1.2 16V;Petrole;01/09/2000;01/12/2007;;;N/A
OPEL;AGILA (A) (H00);1.2 16V;Petrole;01/09/2000;01/12/2007;;;N/A
OPEL;AGILA (A) (H00);1.2 16V Twinport;Petrole;01/09/2000;01/12/2007;;;N/A
OPEL;AGILA (B) (H08) 1.0;1.2;Petrole;01/04/2008;01/06/2011;;;N/A
OPEL;ASTRA G Estate (T98);2.0 DI;Diesel;01/02/1998;01/07/2004;;FL652;N/A
OPEL;ASTRA G Estate (T98);2.0 DTI 16V;Diesel;01/02/1998;01/07/2004;;FL652;N/A
OPEL;ASTRA G;1.7 CDTI;Diesel;01/02/1998;01/12/2009;;;N/A
OPEL;ASTRA G;1.7 DTI 16V;Diesel;01/02/1998;01/12/2009;;;N/A
OPEL;ASTRA G;1.7 TD  Hatchback(T98);Diesel;01/02/1998;01/12/2009;;;N/A
OPEL;ASTRA J;1.7 CDTI (68) (P10);Diesel;01/09/2009;01/10/2015;F41;;N/A
OPEL;COMBO Box Body /Estate;1.3 CDTI 16V;Diesel;01/10/2001;;;;N/A
OPEL;COMBO Box Body /Estate;1.7 DI 16V;Diesel;01/10/2001;;;;N/A
OPEL;COMBO Box Body /Estate;1.7 CDTI 16V;Diesel;01/10/2001;;;;N/A
OPEL;CORSA B (S93);1.0 i 12V;Petrole;01/03/1993;01/09/2000;;;N/A
OPEL;CORSA B (S93);1.2 i 16V;Petrole;01/03/1993;01/09/2000;;;N/A
OPEL;CORSA B (S93);1.4 Si;Petrole;01/03/1993;01/09/2000;;;N/A
OPEL;CORSA B (S93);1.5 D;Diesel;01/03/1993;01/09/2000;;;N/A
OPEL;CORSA B (S93);1.5TD;Diesel;01/03/1993;01/09/2000;;;N/A
OPEL;CORSA B (S93);1.7 D;Diesel;01/03/1993;01/09/2000;;;N/A
OPEL;CORSA C (X01) 1.0;1.2 Twinport;Petrole;01/09/2000;01/12/2009;;;N/A
OPEL;CORSA C (X01) 1.0;1.2;Petrole;01/09/2000;01/12/2009;;;N/A
OPEL;CORSA C (X01) 1.0;1.4;Petrole;01/09/2000;01/12/2009;;;N/A
OPEL;CORSA C (X01);1.3 CDTI;Diesel;01/09/2000;01/12/2009;;;N/A
OPEL;CORSA C (X01);1.7 CDTI;Diesel;01/09/2000;01/12/2009;;;N/A
OPEL;CORSA C (X01);1.7 DI;Diesel;01/09/2000;01/12/2009;;;N/A
OPEL;CORSA C (X01);1.7 DTI;Diesel;01/09/2000;01/12/2009;;;N/A
OPEL;CORSA D (S07);1.3 CDTI (L08;Diesel;01/07/2006;01/06/2011;;FL652;N/A
OPEL;CORSA D (S07);L68);Diesel;01/07/2006;01/06/2011;;FL652;N/A
OPEL;CORSA D (S07) 1.0;1.2;Petrole;01/07/2006;01/08/2014;;F30;N/A
OPEL;CORSA D (S07) 1.0;1.4;Petrole;01/07/2006;01/08/2014;;F30;N/A
OPEL;CORSA E (X15);1 Turbo;Petrole;01/09/2014;;F40;;N/A
OPEL;CORSA E (X15);4 Turbo;Petrole;01/09/2014;;F40;;N/A
OPEL;CROSSLAND X (P17);1.2;Petrole;01/03/2017;;;F31;N/A
OPEL;KARL (C16);1.0;Petrole;01/01/2015;;;;N/A
OPEL;MERIVA A MPV (X03);1.3 CDTI;Diesel;01/09/2003;01/05/2010;;FL652;N/A
OPEL;MERIVA A MPV (X03);1.7 CDTI;Diesel;01/09/2003;01/05/2010;;FL652;N/A
OPEL;MERIVA A MPV (X03);1.7 DI;Diesel;01/09/2003;01/05/2010;;FL652;N/A
OPEL;MERIVA A MPV (X03);1.7 DTI;Diesel;01/09/2003;01/05/2010;;FL652;N/A
OPEL;MERIVA A MPV (X03);1.4 16V Twinport;Petrole;01/05/2003;01/05/2010;;;N/A
OPEL;MERIVA A MPV (X03);1.6;Petrole;01/05/2003;01/05/2010;;;N/A
OPEL;MERIVA A MPV (X03);1.6 16V;Petrole;01/05/2003;01/05/2010;;;N/A
OPEL;MERIVA A MPV (X03);1.8;Petrole;01/05/2003;01/05/2010;;;N/A
OPEL;MERIVA B MPV (S10);1.6 CDTi;Diesel;01/06/2010;01/03/2017;;;N/A
OPEL;MERIVA B MPV (S10);1.7 CDTI;Diesel;01/06/2010;01/03/2017;;;N/A
OPEL;MOKKA / MOKKA X (J13);1.6 CDTI;Diesel;01/01/2015;;F41;;N/A
OPEL;MOKKA / MOKKA X (J13);1 4x4;Diesel;01/01/2015;;F41;;N/A
OPEL;MOKKA / MOKKA X (J13);7 4x4;Diesel;01/01/2015;;F41;;N/A
OPEL;MOKKA / MOKKA X (J13);4 4x4;Diesel;01/01/2015;;F41;;N/A
OPEL;MOKKA / MOKKA X (J13);4 4x4;Diesel;01/01/2015;;F41;;N/A
OPEL;MOKKA / MOKKA X (J13);1 4x4;Petrole;01/04/2013;;;;N/A
OPEL;MOKKA / MOKKA X (J13);4 4x4;Petrole;01/04/2013;;;;N/A
OPEL;MOKKA / MOKKA X (J13);4 4x4;Petrole;01/04/2013;;;;N/A
OPEL;MOKKA / MOKKA X (J13);4 4x4;Petrole;01/04/2013;;;;N/A
